municipality_code;uf;health_region_code;health_region_id;establishment_rows;selected_region_rows;distinct_region_codes;region_conflict;source
431030;RS;0016;RS-0016;14;6;0016;False;CNES_ST_REGSAUDE_MODE
431033;RS;0018;RS-0018;20;15;0018;False;CNES_ST_REGSAUDE_MODE
431036;RS;0016;RS-0016;8;6;0016|0030;True;CNES_ST_REGSAUDE_MODE
431040;RS;0014;RS-0014;16;13;0014;False;CNES_ST_REGSAUDE_MODE
431041;RS;0017;RS-0017;5;5;0017;False;CNES_ST_REGSAUDE_MODE
431043;RS;0005;RS-0005;10;5;0005;False;CNES_ST_REGSAUDE_MODE
431046;RS;0011;RS-0011;2;2;0011;False;CNES_ST_REGSAUDE_MODE
431050;RS;0019;RS-0019;14;9;0019;False;CNES_ST_REGSAUDE_MODE
431053;RS;0004;RS-0004;7;4;0004;False;CNES_ST_REGSAUDE_MODE
431055;RS;0004;RS-0004;2;2;0004;False;CNES_ST_REGSAUDE_MODE
431057;RS;0006;RS-0006;4;4;0006;False;CNES_ST_REGSAUDE_MODE
431060;RS;0010;RS-0010;60;11;0003|0010;True;CNES_ST_REGSAUDE_MODE
431065;RS;0018;RS-0018;5;3;0018;False;CNES_ST_REGSAUDE_MODE
431070;RS;0011;RS-0011;9;9;0011;False;CNES_ST_REGSAUDE_MODE
431075;RS;0004;RS-0004;4;4;0004;False;CNES_ST_REGSAUDE_MODE
431080;RS;0001;RS-0001;42;24;0001|0007;True;CNES_ST_REGSAUDE_MODE
431085;RS;0015;RS-0015;9;8;0015;False;CNES_ST_REGSAUDE_MODE
431087;RS;0009;RS-0009;2;1;0009|0012;True;CNES_ST_REGSAUDE_MODE
431090;RS;0011;RS-0011;4;3;0011;False;CNES_ST_REGSAUDE_MODE
431100;RS;0003;RS-0003;41;28;0003|0021;True;CNES_ST_REGSAUDE_MODE
431110;RS;0004;RS-0004;25;16;0004;False;CNES_ST_REGSAUDE_MODE
431112;RS;0005;RS-0005;7;7;0005;False;CNES_ST_REGSAUDE_MODE
431113;RS;0004;RS-0004;4;4;0004;False;CNES_ST_REGSAUDE_MODE
431115;RS;0017;RS-0017;12;9;0013|0017;True;CNES_ST_REGSAUDE_MODE
431120;RS;0004;RS-0004;43;38;0004;False;CNES_ST_REGSAUDE_MODE
431123;RS;0008;RS-0008;2;1;0008;False;CNES_ST_REGSAUDE_MODE
431125;RS;0006;RS-0006;5;5;0006;False;CNES_ST_REGSAUDE_MODE
431127;RS;0006;RS-0006;4;2;0006;False;CNES_ST_REGSAUDE_MODE
431130;RS;0006;RS-0006;75;58;0006;False;CNES_ST_REGSAUDE_MODE
431140;RS;0016;RS-0016;439;422;0016;False;CNES_ST_REGSAUDE_MODE
431142;RS;;;4;0;;False;CNES_ST_REGSAUDE_MODE
431150;RS;0007;RS-0007;17;7;0007|0022;True;CNES_ST_REGSAUDE_MODE
431160;RS;0019;RS-0019;10;10;0019;False;CNES_ST_REGSAUDE_MODE
431162;RS;0007;RS-0007;5;5;0007;False;CNES_ST_REGSAUDE_MODE
431164;RS;0005;RS-0005;3;2;0005;False;CNES_ST_REGSAUDE_MODE
431170;RS;0006;RS-0006;11;3;0006|0018;True;CNES_ST_REGSAUDE_MODE
431171;RS;0010;RS-0010;5;2;0010;False;CNES_ST_REGSAUDE_MODE
431173;RS;0018;RS-0018;8;5;0018;False;CNES_ST_REGSAUDE_MODE
431175;RS;0010;RS-0010;6;4;0010;False;CNES_ST_REGSAUDE_MODE
431177;RS;0018;RS-0018;7;6;0018;False;CNES_ST_REGSAUDE_MODE
431179;RS;0001;RS-0001;8;7;0001;False;CNES_ST_REGSAUDE_MODE
431180;RS;0006;RS-0006;171;95;0006;False;CNES_ST_REGSAUDE_MODE
431190;RS;0011;RS-0011;13;9;0011|0016;True;CNES_ST_REGSAUDE_MODE
431198;RS;0002;RS-0002;4;2;0002;False;CNES_ST_REGSAUDE_MODE
431200;RS;0011;RS-0011;3;3;0011;False;CNES_ST_REGSAUDE_MODE
431205;RS;0016;RS-0016;13;5;0016;False;CNES_ST_REGSAUDE_MODE
431210;RS;0004;RS-0004;9;6;0004;False;CNES_ST_REGSAUDE_MODE
431213;RS;0006;RS-0006;2;1;0006;False;CNES_ST_REGSAUDE_MODE
431215;RS;0013;RS-0013;4;3;0013|0028;True;CNES_ST_REGSAUDE_MODE
431217;RS;0012;RS-0012;5;5;0012;False;CNES_ST_REGSAUDE_MODE
431220;RS;0006;RS-0006;11;4;0006;False;CNES_ST_REGSAUDE_MODE
431225;RS;0002;RS-0002;8;7;0002|0009;True;CNES_ST_REGSAUDE_MODE
431230;RS;0015;RS-0015;8;4;0015|0020;True;CNES_ST_REGSAUDE_MODE
431235;RS;0006;RS-0006;6;3;0006;False;CNES_ST_REGSAUDE_MODE
431237;RS;0005;RS-0005;4;4;0005;False;CNES_ST_REGSAUDE_MODE
431238;RS;0005;RS-0005;6;6;0005;False;CNES_ST_REGSAUDE_MODE
431240;RS;0002;RS-0002;186;143;0001|0002;True;CNES_ST_REGSAUDE_MODE
431242;RS;0006;RS-0006;8;7;0006;False;CNES_ST_REGSAUDE_MODE
431244;RS;0018;RS-0018;6;4;0018;False;CNES_ST_REGSAUDE_MODE
431245;RS;0003;RS-0003;9;6;0003;False;CNES_ST_REGSAUDE_MODE
431247;RS;0001;RS-0001;7;3;0001;False;CNES_ST_REGSAUDE_MODE
431250;RS;0018;RS-0018;19;17;0018;False;CNES_ST_REGSAUDE_MODE
431260;RS;0016;RS-0016;15;12;0016|0029;True;CNES_ST_REGSAUDE_MODE
431261;RS;0005;RS-0005;3;2;0005;False;CNES_ST_REGSAUDE_MODE
431262;RS;0006;RS-0006;6;5;0006;False;CNES_ST_REGSAUDE_MODE
431265;RS;0006;RS-0006;53;29;0006|0017;True;CNES_ST_REGSAUDE_MODE
431267;RS;0006;RS-0006;4;1;0006;False;CNES_ST_REGSAUDE_MODE
431270;RS;0011;RS-0011;22;17;0011;False;CNES_ST_REGSAUDE_MODE
431275;RS;0006;RS-0006;5;2;0006;False;CNES_ST_REGSAUDE_MODE
431280;RS;0005;RS-0005;14;10;0005;False;CNES_ST_REGSAUDE_MODE
431290;RS;0005;RS-0005;33;32;0005;False;CNES_ST_REGSAUDE_MODE
431295;RS;0015;RS-0015;4;4;0015;False;CNES_ST_REGSAUDE_MODE
431300;RS;0016;RS-0016;13;10;0016|0029;True;CNES_ST_REGSAUDE_MODE
431301;RS;0014;RS-0014;7;4;0014;False;CNES_ST_REGSAUDE_MODE
431303;RS;0004;RS-0004;6;6;0004;False;CNES_ST_REGSAUDE_MODE
431306;RS;0001;RS-0001;16;6;0001;False;CNES_ST_REGSAUDE_MODE
431308;RS;0005;RS-0005;3;3;0005;False;CNES_ST_REGSAUDE_MODE
431310;RS;0004;RS-0004;17;14;0004;False;CNES_ST_REGSAUDE_MODE
431320;RS;0005;RS-0005;85;79;0005;False;CNES_ST_REGSAUDE_MODE
431330;RS;0005;RS-0005;144;126;0005|0025;True;CNES_ST_REGSAUDE_MODE
431333;RS;0017;RS-0017;5;5;0017;False;CNES_ST_REGSAUDE_MODE
431335;RS;0005;RS-0005;4;3;0005;False;CNES_ST_REGSAUDE_MODE
431337;RS;0001;RS-0001;24;8;0001;False;CNES_ST_REGSAUDE_MODE
431339;RS;0008;RS-0008;8;8;0008;False;CNES_ST_REGSAUDE_MODE
431340;RS;0001;RS-0001;504;234;0001;False;CNES_ST_REGSAUDE_MODE
431342;RS;0014;RS-0014;9;4;0014;False;CNES_ST_REGSAUDE_MODE
431344;RS;0019;RS-0019;4;4;0019;False;CNES_ST_REGSAUDE_MODE
431346;RS;0015;RS-0015;3;3;0015;False;CNES_ST_REGSAUDE_MODE
431349;RS;0015;RS-0015;4;3;0015;False;CNES_ST_REGSAUDE_MODE
431350;RS;0018;RS-0018;110;74;0018;False;CNES_ST_REGSAUDE_MODE
431360;RS;0006;RS-0006;9;7;0006;False;CNES_ST_REGSAUDE_MODE
431365;RS;0018;RS-0018;13;13;0018;False;CNES_ST_REGSAUDE_MODE
431370;RS;0015;RS-0015;80;49;0015|0020;True;CNES_ST_REGSAUDE_MODE
431380;RS;0019;RS-0019;28;11;0019|0049;True;CNES_ST_REGSAUDE_MODE
431390;RS;0017;RS-0017;112;42;0017;False;CNES_ST_REGSAUDE_MODE
431395;RS;0013;RS-0013;14;11;0013;False;CNES_ST_REGSAUDE_MODE
431400;RS;0005;RS-0005;33;21;0005;False;CNES_ST_REGSAUDE_MODE
431402;RS;0004;RS-0004;12;5;0004;False;CNES_ST_REGSAUDE_MODE
431403;RS;0002;RS-0002;8;4;0001|0002;True;CNES_ST_REGSAUDE_MODE
431405;RS;0002;RS-0002;46;14;0001|0002;True;CNES_ST_REGSAUDE_MODE
431406;RS;0008;RS-0008;4;3;0008|0027;True;CNES_ST_REGSAUDE_MODE
431407;RS;0013;RS-0013;6;4;0013;False;CNES_ST_REGSAUDE_MODE
431410;RS;0006;RS-0006;1016;931;0006|0017|006²;True;CNES_ST_REGSAUDE_MODE
431413;RS;0011;RS-0011;4;3;0011;False;CNES_ST_REGSAUDE_MODE
431415;RS;0016;RS-0016;6;5;0016;False;CNES_ST_REGSAUDE_MODE
431417;RS;0003;RS-0003;3;1;0003;False;CNES_ST_REGSAUDE_MODE
431420;RS;0003;RS-0003;9;7;0003|0021;True;CNES_ST_REGSAUDE_MODE
431430;RS;0017;RS-0017;8;5;0017;False;CNES_ST_REGSAUDE_MODE
431440;RS;0043;RS-0043;930;91;0003|0043;True;CNES_ST_REGSAUDE_MODE
431442;RS;0005;RS-0005;5;4;0005;False;CNES_ST_REGSAUDE_MODE
431445;RS;0019;RS-0019;4;3;0002|0019;True;CNES_ST_REGSAUDE_MODE
431446;RS;0005;RS-0005;3;3;0005;False;CNES_ST_REGSAUDE_MODE
431447;RS;0004;RS-0004;9;6;0004;False;CNES_ST_REGSAUDE_MODE
431449;RS;0019;RS-0019;7;6;0019;False;CNES_ST_REGSAUDE_MODE
431450;RS;0003;RS-0003;23;14;0001|0003;True;CNES_ST_REGSAUDE_MODE
431454;RS;0005;RS-0005;4;4;0005;False;CNES_ST_REGSAUDE_MODE
431455;RS;0012;RS-0012;7;6;0012;False;CNES_ST_REGSAUDE_MODE
431460;RS;0003;RS-0003;17;10;0003|0021;True;CNES_ST_REGSAUDE_MODE
431470;RS;0019;RS-0019;13;10;0019;False;CNES_ST_REGSAUDE_MODE
431475;RS;0016;RS-0016;4;3;0016;False;CNES_ST_REGSAUDE_MODE
431477;RS;0006;RS-0006;5;2;0006|0017;True;CNES_ST_REGSAUDE_MODE
431478;RS;0011;RS-0011;3;3;0011;False;CNES_ST_REGSAUDE_MODE
431480;RS;0001;RS-0001;67;14;0001;False;CNES_ST_REGSAUDE_MODE
431490;RS;0001;RS-0001;5068;1964;0000|0001|0002|0009|0011|0043|0736|1130|5495;True;CNES_ST_REGSAUDE_MODE
431500;RS;0014;RS-0014;9;8;0014;False;CNES_ST_REGSAUDE_MODE
431505;RS;0014;RS-0014;6;5;0014;False;CNES_ST_REGSAUDE_MODE
431507;RS;0014;RS-0014;3;3;0014;False;CNES_ST_REGSAUDE_MODE
431510;RS;0012;RS-0012;29;22;0011|0012;True;CNES_ST_REGSAUDE_MODE
431513;RS;0016;RS-0016;3;3;0016;False;CNES_ST_REGSAUDE_MODE
431514;RS;0007;RS-0007;5;3;0001|0007;True;CNES_ST_REGSAUDE_MODE
431515;RS;0016;RS-0016;13;8;0016|0029;True;CNES_ST_REGSAUDE_MODE
431517;RS;0005;RS-0005;3;2;0005;False;CNES_ST_REGSAUDE_MODE
431520;RS;0016;RS-0016;4;3;0016|0029;True;CNES_ST_REGSAUDE_MODE
431530;RS;0010;RS-0010;48;10;0010;False;CNES_ST_REGSAUDE_MODE
431531;RS;0011;RS-0011;2;2;0011;False;CNES_ST_REGSAUDE_MODE
431532;RS;0004;RS-0004;6;5;0004;False;CNES_ST_REGSAUDE_MODE
431535;RS;0009;RS-0009;11;8;0009;False;CNES_ST_REGSAUDE_MODE
431540;RS;0015;RS-0015;20;20;0015;False;CNES_ST_REGSAUDE_MODE
431545;RS;0016;RS-0016;6;5;0016;False;CNES_ST_REGSAUDE_MODE
431550;RS;0004;RS-0004;23;17;0004;False;CNES_ST_REGSAUDE_MODE
431555;RS;0019;RS-0019;3;2;0016|0019;True;CNES_ST_REGSAUDE_MODE
431560;RS;0003;RS-0003;202;93;0003|0021;True;CNES_ST_REGSAUDE_MODE
431570;RS;0013;RS-0013;72;57;0010|0013;True;CNES_ST_REGSAUDE_MODE
431575;RS;0001;RS-0001;8;4;0001|0002;True;CNES_ST_REGSAUDE_MODE
431580;RS;0016;RS-0016;10;6;0016;False;CNES_ST_REGSAUDE_MODE
431590;RS;0019;RS-0019;24;12;0015|0019;True;CNES_ST_REGSAUDE_MODE
431595;RS;0012;RS-0012;9;8;0012;False;CNES_ST_REGSAUDE_MODE
431600;RS;0002;RS-0002;27;15;0001|0002;True;CNES_ST_REGSAUDE_MODE
431610;RS;0015;RS-0015;19;13;0015|0020;True;CNES_ST_REGSAUDE_MODE
