distance_min_km,edge_type,source_health_region_id,target_health_region_id,flow,edges,source_region_total,share_of_source_region_flow,weighted_mean_distance_km
50.0,residence,MA-0001,PE-0001,5.0,1,8229.0,0.000608,1193.592679
50.0,residence,MA-0001,SP-0201,5.0,1,8229.0,0.000608,2352.669035
50.0,residence,MA-0003,PI-0001,5.0,1,5067.0,0.000987,282.269308
50.0,residence,MA-0004,MA-0017,5.0,1,4554.0,0.001098,127.273866
50.0,residence,MA-0005,MA-0013,5.0,1,2667.0,0.001875,173.259915
50.0,residence,MA-0005,MG-0013,5.0,1,2667.0,0.001875,1789.15581
50.0,residence,MA-0006,MA-0008,5.0,1,3501.0,0.001428,74.679976
50.0,residence,MA-0007,ES-0003,5.0,1,4070.0,0.001229,1880.699366
50.0,residence,MA-0008,MA-0015,5.0,1,4845.0,0.001032,84.392829
50.0,residence,MA-0009,PI-0004,5.0,1,5242.0,0.000954,400.448058
50.0,residence,MA-0010,MA-0015,5.0,1,4123.0,0.001213,231.530813
50.0,residence,MA-0010,MA-0016,5.0,1,4123.0,0.001213,56.20611
50.0,residence,MA-0010,MA-0018,5.0,1,4123.0,0.001213,335.49236
50.0,residence,MA-0010,PI-0004,5.0,1,4123.0,0.001213,503.021217
50.0,residence,MA-0011,CE-0001,5.0,1,4860.0,0.001029,1018.196417
50.0,residence,MA-0011,MG-0006,5.0,1,4860.0,0.001029,1187.713756
50.0,residence,MA-0011,PA-0005,5.0,1,4860.0,0.001029,262.114396
50.0,residence,MA-0011,PR-0002,5.0,1,4860.0,0.001029,2246.808106
50.0,residence,MA-0013,PE-0004,5.0,1,6135.0,0.000815,955.826301
50.0,residence,MA-0013,TO-0002,5.0,1,6135.0,0.000815,462.635342
50.0,residence,MA-0014,SP-0101,5.0,1,3189.0,0.001568,2041.363306
50.0,residence,MA-0016,SP-0201,5.0,1,5274.0,0.000948,1983.522314
50.0,residence,MA-0017,DF-0006,5.0,1,5266.0,0.000949,1310.232319
50.0,residence,MA-0017,MA-2108,5.0,1,5266.0,0.000949,69.483421
50.0,residence,MA-0017,MG-0007,5.0,1,5266.0,0.000949,1594.118051
50.0,residence,MA-0018,GO-0001,5.0,1,4172.0,0.001198,1466.141202
50.0,residence,MA-0018,MG-0013,5.0,1,4172.0,0.001198,1729.79278
50.0,residence,MG-0002,CE-0001,5.0,1,4390.0,0.001139,1891.728984
50.0,residence,MG-0002,SP-0207,5.0,1,4390.0,0.001139,463.401993
50.0,residence,MG-0003,MG-0015,5.0,1,4611.0,0.001084,201.770028
50.0,residence,MG-0004,MG-0019,5.0,1,9397.0,0.000532,66.353686
50.0,residence,MG-0004,MG-0023,5.0,1,9397.0,0.000532,291.054626
50.0,residence,MG-0006,BA-0002,5.0,1,15707.0,0.000318,604.597394
50.0,residence,MG-0006,BA-0024,5.0,1,15707.0,0.000318,57.200864
50.0,residence,MG-0006,MG-0012,5.0,1,15707.0,0.000318,628.168592
50.0,residence,MG-0006,SP-0206,5.0,1,15707.0,0.000318,832.15563
50.0,residence,MG-0007,MG-0006,5.0,1,4755.0,0.001052,241.285664
50.0,residence,MG-0007,MG-0015,5.0,1,4755.0,0.001052,196.956699
50.0,residence,MG-0008,MG-0009,5.0,1,2585.0,0.001934,55.722152
50.0,residence,MG-0009,BA-0002,5.0,1,4651.0,0.001075,988.323413
50.0,residence,MG-0010,PR-0002,5.0,1,1386.0,0.003608,507.909698
50.0,residence,MG-0011,ES-0001,5.0,1,7072.0,0.000707,538.036229
50.0,residence,MG-0011,MG-0005,5.0,1,7072.0,0.000707,176.825588
50.0,residence,MG-0011,PE-0006,5.0,1,7072.0,0.000707,1894.403506
50.0,residence,MG-0011,SP-0206,5.0,1,7072.0,0.000707,321.766624
50.0,residence,MG-0012,MG-0021,5.0,1,6062.0,0.000825,357.53944
50.0,residence,MG-0012,SP-0207,5.0,1,6062.0,0.000825,450.869663
50.0,residence,MG-0013,MG-0018,5.0,1,7417.0,0.000674,525.905871
50.0,residence,MG-0013,SP-0013,5.0,1,7417.0,0.000674,86.3038
50.0,residence,MG-0014,MG-0006,5.0,1,9795.0,0.00051,130.828307
50.0,residence,MG-0015,MG-0007,5.0,1,14099.0,0.000355,213.856579
50.0,residence,MG-0015,MG-0020,5.0,1,14099.0,0.000355,89.690159
50.0,residence,MG-0015,SP-0101,5.0,1,14099.0,0.000355,351.284271
50.0,residence,MG-0016,PR-0002,5.0,1,4672.0,0.00107,1018.339488
50.0,residence,MG-0017,MG-0006,5.0,1,7244.0,0.00069,329.126831
50.0,residence,MG-0020,MG-0015,5.0,1,2031.0,0.002462,51.902705
50.0,residence,MG-0021,MG-0005,5.0,1,3716.0,0.001346,297.458729
50.0,residence,MG-0021,SP-0216,5.0,1,3716.0,0.001346,256.005355
50.0,residence,MG-0022,BA-0020,5.0,1,2520.0,0.001984,902.816492
50.0,residence,MG-0022,MG-0023,5.0,1,2520.0,0.001984,480.510867
50.0,residence,MG-0022,SP-0207,5.0,1,2520.0,0.001984,239.0879
50.0,residence,MG-0022,SP-0218,5.0,1,2520.0,0.001984,59.11622
50.0,residence,MG-0026,SP-0101,5.0,1,2430.0,0.002058,594.669431
50.0,residence,MS-0001,MS-0006,5.0,1,60432.0,8.3e-05,175.172789
50.0,residence,MS-0001,SP-0209,5.0,1,60432.0,8.3e-05,503.354967
50.0,residence,MS-0002,MS-0010,5.0,1,1713.0,0.002919,153.139828
50.0,residence,MS-0002,SP-0101,5.0,1,1713.0,0.002919,854.645764
50.0,residence,MS-0002,SP-0203,5.0,1,1713.0,0.002919,714.982161
50.0,residence,MS-0002,SP-0215,5.0,1,1713.0,0.002919,581.67786
50.0,residence,MS-0003,MS-0010,5.0,1,3683.0,0.001358,222.004773
50.0,residence,MS-0004,MS-0010,5.0,1,1923.0,0.0026,276.903412
50.0,residence,MS-0006,SP-0101,5.0,1,2210.0,0.002262,681.84401
50.0,residence,MS-0008,GO-0001,5.0,1,2291.0,0.002182,232.654717
50.0,residence,MS-0008,MS-0009,5.0,1,2291.0,0.002182,110.511693
50.0,residence,MS-0012,MT-0001,5.0,1,888.0,0.005631,778.860316
50.0,residence,MT-0003,GO-0001,5.0,1,3661.0,0.001366,494.915963
50.0,residence,MT-0003,MT-0007,5.0,1,3661.0,0.001366,423.667234
50.0,residence,MT-0004,DF-0006,5.0,1,2366.0,0.002113,1118.477543
50.0,residence,MT-0005,MT-0007,5.0,1,5661.0,0.000883,566.639172
50.0,residence,MT-0005,MT-0014,5.0,1,5661.0,0.000883,284.199681
50.0,residence,MT-0005,SP-0215,5.0,1,5661.0,0.000883,1180.258645
50.0,residence,MT-0006,MT-0008,5.0,1,1463.0,0.003418,612.18843
50.0,residence,MT-0007,MA-0016,5.0,1,11432.0,0.000437,1513.670239
50.0,residence,MT-0008,MG-0012,5.0,1,4998.0,0.001,581.315078
50.0,residence,MT-0008,SP-0206,5.0,1,4998.0,0.001,852.829588
50.0,residence,MT-0009,MT-0005,5.0,1,5099.0,0.000981,249.433778
50.0,residence,MT-0009,MT-5114,5.0,1,5099.0,0.000981,386.207844
50.0,residence,MT-0011,MT-0007,5.0,1,3661.0,0.001366,711.088252
50.0,residence,MT-0011,SP-0005,5.0,1,3661.0,0.001366,1275.755539
50.0,residence,MT-0012,MT-0014,5.0,1,3861.0,0.001295,589.026648
50.0,residence,MT-0014,GO-0001,5.0,1,5004.0,0.000999,837.72059
50.0,residence,MT-5114,MT-0015,5.0,1,512.0,0.009766,254.74839
50.0,residence,MT-5114,SP-0101,5.0,1,512.0,0.009766,1540.494547
50.0,residence,PA-0001,PA-0008,5.0,1,551.0,0.009074,230.293609
50.0,residence,PA-0001,SP-0201,5.0,1,551.0,0.009074,2471.43847
50.0,residence,PA-0002,PA-0004,5.0,1,6965.0,0.000718,242.577553
50.0,residence,PA-0002,PA-0013,5.0,1,6965.0,0.000718,143.468638
50.0,residence,PA-0003,MA-0001,5.0,1,8279.0,0.000604,424.414316
50.0,residence,PA-0003,RN-0007,5.0,1,8279.0,0.000604,1493.853637
50.0,residence,PA-0003,SP-0207,5.0,1,8279.0,0.000604,2407.578811
50.0,residence,PA-0004,MT-0007,5.0,1,11055.0,0.000452,1910.898198
50.0,residence,PA-0005,MA-0001,5.0,1,13545.0,0.000369,441.983049
50.0,residence,PA-0006,MA-0001,5.0,1,7651.0,0.000654,497.247952
50.0,residence,PA-0006,PA-0013,5.0,1,7651.0,0.000654,127.278129
50.0,residence,PA-0008,SP-0005,5.0,1,12135.0,0.000412,2181.896067
50.0,residence,PA-0009,CE-0001,5.0,1,44077.0,0.000113,1762.902343
50.0,residence,PA-0009,MT-0001,5.0,1,44077.0,0.000113,840.966528
50.0,residence,PA-0011,MA-0007,5.0,1,31488.0,0.000159,700.790486
50.0,residence,PA-0011,MA-0008,5.0,1,31488.0,0.000159,629.801425
50.0,residence,PA-0011,PA-0003,5.0,1,31488.0,0.000159,493.333961
50.0,residence,PA-0011,PA-0009,5.0,1,31488.0,0.000159,565.365613
50.0,residence,PA-0011,PA-0013,5.0,1,31488.0,0.000159,182.301021
50.0,residence,PB-0001,MG-0013,5.0,1,3750.0,0.001333,1985.839393
50.0,residence,PB-0001,RN-0006,5.0,1,3750.0,0.001333,361.628095
50.0,residence,PB-0001,SP-0101,5.0,1,3750.0,0.001333,2217.895458
50.0,residence,PB-0003,BA-0001,5.0,1,3863.0,0.001294,639.646082
50.0,residence,PB-0003,PE-0006,5.0,1,3863.0,0.001294,88.773802
50.0,residence,PB-0003,PR-0016,5.0,1,3863.0,0.001294,2454.140629
50.0,residence,PB-0007,SE-0008,5.0,1,2072.0,0.002413,392.171308
50.0,residence,PB-0008,SP-0005,5.0,1,1356.0,0.003687,1946.526373
50.0,residence,PB-0009,RN-0007,5.0,1,1075.0,0.004651,390.048602
50.0,residence,PB-0011,DF-0006,5.0,1,817.0,0.00612,1433.76906
50.0,residence,PE-0001,SP-0102,5.0,1,3900.0,0.001282,2127.469799
50.0,residence,PE-0002,PB-0003,5.0,1,17091.0,0.000293,61.058471
50.0,residence,PE-0005,AL-0003,5.0,1,11319.0,0.000442,50.88761
50.0,residence,PE-0005,AL-0007,5.0,1,11319.0,0.000442,68.30557
50.0,residence,PE-0005,SC-0018,5.0,1,11319.0,0.000442,2408.370599
50.0,residence,PE-0008,PE-0011,5.0,1,4509.0,0.001109,275.340269
50.0,residence,PE-0008,RJ-0000,5.0,1,4509.0,0.001109,1566.478792
50.0,residence,PE-0008,SP-0101,5.0,1,4509.0,0.001109,1744.823551
50.0,residence,PE-0009,MG-0007,5.0,1,5630.0,0.000888,1384.61944
50.0,residence,PE-0011,PE-0003,5.0,1,4495.0,0.001112,314.82211
50.0,residence,PE-0012,PE-0002,5.0,1,4364.0,0.001146,53.135745
50.0,residence,PI-0001,PI-0003,5.0,1,2622.0,0.001907,94.293506
50.0,residence,PI-0004,MA-0018,5.0,1,6456.0,0.000774,73.634615
50.0,residence,PI-0005,CE-0001,5.0,1,4831.0,0.001035,438.623925
50.0,residence,PI-0006,MA-0011,5.0,1,4461.0,0.001121,527.321715
50.0,residence,PI-0006,MA-0018,5.0,1,4461.0,0.001121,86.255306
50.0,residence,PI-0006,PI-0008,5.0,1,4461.0,0.001121,83.982067
50.0,residence,PI-0007,PI-0010,5.0,1,2628.0,0.001903,91.937232
50.0,residence,PI-0014,MA-0014,5.0,1,2471.0,0.002023,431.557016
50.0,residence,PI-0016,PR-0002,5.0,1,2127.0,0.002351,2173.626913
50.0,residence,PI-0017,BA-0001,5.0,1,1345.0,0.003717,638.885977
50.0,residence,PR-0002,PR-0020,5.0,1,9641.0,0.000519,441.917897
50.0,residence,PR-0002,RS-0010,5.0,1,9641.0,0.000519,888.492913
50.0,residence,PR-0002,SC-0025,5.0,1,9641.0,0.000519,72.178015
50.0,residence,PR-0003,MG-0015,5.0,1,8238.0,0.000607,812.445518
50.0,residence,PR-0004,PR-0015,5.0,1,3513.0,0.001423,281.134861
50.0,residence,PR-0005,PR-0006,5.0,1,7311.0,0.000684,103.724986
50.0,residence,PR-0005,PR-0008,5.0,1,7311.0,0.000684,74.352412
50.0,residence,PR-0005,PR-4109,5.0,1,7311.0,0.000684,246.977153
50.0,residence,PR-0007,PR-0014,5.0,1,2831.0,0.001766,363.514555
50.0,residence,PR-0007,PR-0017,5.0,1,2831.0,0.001766,307.026276
50.0,residence,PR-0009,TO-0003,5.0,1,2355.0,0.002123,1615.337443
50.0,residence,PR-0010,DF-0006,5.0,1,6797.0,0.000736,1174.355867
50.0,residence,PR-0010,GO-0001,5.0,1,6797.0,0.000736,1019.708265
50.0,residence,PR-0010,PR-0005,5.0,1,6797.0,0.000736,197.578083
50.0,residence,PR-0011,MS-0001,5.0,1,5410.0,0.000924,466.534443
50.0,residence,PR-0011,PR-0022,5.0,1,5410.0,0.000924,139.66986
50.0,residence,PR-0012,SC-0025,5.0,1,5362.0,0.000932,486.536625
50.0,residence,PR-0013,MS-0001,5.0,1,2039.0,0.002452,417.905735
50.0,residence,PR-0014,PR-0011,5.0,1,6145.0,0.000814,123.368839
50.0,residence,PR-0015,PE-0001,5.0,1,2599.0,0.001924,2518.050381
50.0,residence,PR-0015,SP-0215,5.0,1,2599.0,0.001924,325.308498
50.0,residence,PR-0016,PR-0018,5.0,1,1975.0,0.002532,123.164418
50.0,residence,PR-0017,MG-0013,5.0,1,4656.0,0.001074,537.10478
50.0,residence,PR-0017,SP-0216,5.0,1,4656.0,0.001074,314.581248
50.0,residence,PR-0018,PR-0010,5.0,1,4384.0,0.001141,331.951551
50.0,residence,PR-0018,PR-0014,5.0,1,4384.0,0.001141,271.085143
50.0,residence,PR-0019,PR-0014,5.0,1,7529.0,0.000664,327.228568
50.0,residence,PR-0020,PR-0008,5.0,1,7403.0,0.000675,169.373651
50.0,residence,PR-0022,PR-0011,5.0,1,2515.0,0.001988,64.070552
50.0,residence,PR-4109,DF-0006,5.0,1,717.0,0.006974,1274.671814
50.0,residence,PR-4109,PR-0020,5.0,1,717.0,0.006974,110.931908
50.0,residence,RJ-0000,MG-0002,5.0,1,3810.0,0.001312,344.516368
50.0,residence,RJ-0001,SP-0206,5.0,1,642.0,0.007788,791.628449
50.0,residence,RJ-0003,MG-0002,5.0,1,432.0,0.011574,285.793525
50.0,residence,RJ-0003,SE-0008,5.0,1,432.0,0.011574,1486.730033
50.0,residence,RJ-0019,AC-0001,5.0,1,4910.0,0.001018,2963.582152
50.0,residence,RJ-0019,CE-0008,5.0,1,4910.0,0.001018,2023.248218
50.0,residence,RJ-0019,MG-0018,5.0,1,4910.0,0.001018,228.687941
50.0,residence,RJ-0019,RJ-0001,5.0,1,4910.0,0.001018,254.347411
50.0,residence,RJ-0019,SP-0213,5.0,1,4910.0,0.001018,493.952001
50.0,residence,RJ-0207,MG-0005,5.0,1,812.0,0.006158,106.299796
50.0,residence,RJ-0330,RJ-0033,5.0,1,288.0,0.017361,71.475607
50.0,residence,RN-0006,RN-0004,5.0,1,3269.0,0.00153,137.58667
50.0,residence,RO-0004,AC-0001,5.0,1,60.0,0.083333,532.042331
50.0,residence,RR-0001,MS-0002,5.0,1,540.0,0.009259,2890.119178
50.0,residence,RR-0001,PA-0001,5.0,1,540.0,0.009259,1451.591467
50.0,residence,RS-0001,DF-0006,5.0,1,2533.0,0.001974,1604.768459
50.0,residence,RS-0001,RS-0008,5.0,1,2533.0,0.001974,180.950885
50.0,residence,RS-0005,SC-0018,5.0,1,4245.0,0.001178,296.877696
50.0,residence,RS-0005,SP-0005,5.0,1,4245.0,0.001178,1002.767613
50.0,residence,RS-0006,RS-0012,5.0,1,6204.0,0.000806,270.604258
50.0,residence,RS-0008,RS-0002,5.0,1,2221.0,0.002251,118.293415
50.0,residence,RS-0008,RS-0018,5.0,1,2221.0,0.002251,274.874237
50.0,residence,RS-0013,RS-0002,5.0,1,1330.0,0.003759,101.132759
50.0,residence,RS-0013,RS-0006,5.0,1,1330.0,0.003759,148.248563
50.0,residence,RS-0013,RS-0014,5.0,1,1330.0,0.003759,58.095529
50.0,residence,RS-0016,RS-0013,5.0,1,1472.0,0.003397,55.211426
50.0,residence,RS-0019,PB-0001,5.0,1,2822.0,0.001772,2978.187988
50.0,residence,RS-0019,RS-0009,5.0,1,2822.0,0.001772,136.139368
50.0,residence,RS-0043,RS-0009,5.0,1,518.0,0.009653,348.621055
50.0,residence,SC-0001,PR-0008,5.0,1,1504.0,0.003324,75.662659
50.0,residence,SC-0002,RS-0005,5.0,1,954.0,0.005241,275.188446
50.0,residence,SC-0004,SP-0206,5.0,1,1498.0,0.003338,554.643391
50.0,residence,SC-0005,SC-0014,5.0,1,1350.0,0.003704,367.295333
50.0,residence,SC-0005,SC-0022,5.0,1,1350.0,0.003704,369.720002
50.0,residence,SC-0006,SC-0007,5.0,1,1283.0,0.003897,318.881948
50.0,residence,SC-0007,RS-0001,5.0,1,1849.0,0.002704,421.561404
50.0,residence,SC-0008,BA-0020,5.0,1,586.0,0.008532,1759.853142
50.0,residence,SC-0008,SC-0004,5.0,1,586.0,0.008532,192.941257
50.0,residence,SC-0009,SC-0016,5.0,1,997.0,0.005015,50.673612
50.0,residence,SC-0009,SP-0005,5.0,1,997.0,0.005015,757.935028
50.0,residence,SC-0010,PR-0002,5.0,1,3067.0,0.00163,398.824046
50.0,residence,SC-0010,PR-0010,5.0,1,3067.0,0.00163,200.702562
50.0,residence,SC-0010,RS-0001,5.0,1,3067.0,0.00163,379.038296
50.0,residence,SC-0010,RS-0006,5.0,1,3067.0,0.00163,128.232314
50.0,residence,SC-0012,GO-0001,5.0,1,849.0,0.005889,1338.697923
50.0,residence,SC-0014,SP-0005,5.0,1,2040.0,0.002451,856.676505
50.0,residence,SC-0015,PR-0017,5.0,1,3333.0,0.0015,529.979064
50.0,residence,SC-0015,SC-0014,5.0,1,3333.0,0.0015,177.536162
50.0,residence,SC-0016,SC-0009,5.0,1,1330.0,0.003759,63.460791
50.0,residence,SC-0017,SC-0007,5.0,1,796.0,0.006281,78.077025
50.0,residence,SC-0018,DF-0006,5.0,1,2627.0,0.001903,1311.245119
50.0,residence,SC-0020,SC-0011,5.0,1,249.0,0.02008,273.498001
50.0,residence,SC-0022,MA-0005,5.0,1,910.0,0.005495,2513.102729
50.0,residence,SC-0023,DF-0006,5.0,1,412.0,0.012136,1149.299117
50.0,residence,SC-0024,SC-0018,5.0,1,55.0,0.090909,144.380071
50.0,residence,SC-0025,SC-0009,5.0,1,1631.0,0.003066,68.107894
50.0,residence,SC-0026,PR-0002,5.0,1,1118.0,0.004472,225.923117
50.0,residence,SC-4210,SC-0001,5.0,1,175.0,0.028571,105.511162
50.0,residence,SE-0002,SE-0005,5.0,1,1537.0,0.003253,99.50822
50.0,residence,SE-0004,PE-0001,5.0,1,4478.0,0.001117,364.272776
50.0,residence,SE-0008,BA-0002,5.0,1,1993.0,0.002509,246.403705
50.0,residence,SE-0008,MG-0002,5.0,1,1993.0,0.002509,1233.764738
50.0,residence,SE-0008,PE-0008,5.0,1,1993.0,0.002509,412.839402
50.0,residence,SE-0008,SE-0002,5.0,1,1993.0,0.002509,53.026228
50.0,residence,SE-0008,SE-0004,5.0,1,1993.0,0.002509,93.872267
50.0,residence,SE-0008,SP-0005,5.0,1,1993.0,0.002509,1622.818301
50.0,residence,SE-0028,SE-0005,5.0,1,151.0,0.033113,77.008915
50.0,residence,SP-0009,SP-0215,5.0,1,150.0,0.033333,86.800425
50.0,residence,SP-0016,SP-0211,5.0,1,265.0,0.018868,205.618428
50.0,residence,SP-0016,SP-0215,5.0,1,265.0,0.018868,270.354063
50.0,residence,SP-0101,BA-0004,5.0,1,3533.0,0.001415,1417.718771
50.0,residence,SP-0101,CE-0008,5.0,1,3533.0,0.001415,2200.634217
50.0,residence,SP-0101,ES-0003,5.0,1,3533.0,0.001415,771.729719
50.0,residence,SP-0101,MA-0016,5.0,1,3533.0,0.001415,2056.209665
50.0,residence,SP-0101,MG-0003,5.0,1,3533.0,0.001415,444.50341
50.0,residence,SP-0101,MG-0014,5.0,1,3533.0,0.001415,526.79385
50.0,residence,SP-0101,MT-0014,5.0,1,3533.0,0.001415,1611.103604
50.0,residence,SP-0101,PI-0010,5.0,1,3533.0,0.001415,1916.160783
50.0,residence,SP-0101,PR-0017,5.0,1,3533.0,0.001415,461.587686
50.0,residence,SP-0101,RJ-0330,5.0,1,3533.0,0.001415,347.715654
50.0,residence,SP-0101,SC-0022,5.0,1,3533.0,0.001415,369.56494
50.0,residence,SP-0101,SE-0008,5.0,1,3533.0,0.001415,1779.337965
50.0,residence,SP-0101,TO-0003,5.0,1,3533.0,0.001415,1350.398516
50.0,residence,SP-0102,MG-0007,5.0,1,298.0,0.016779,570.919198
50.0,residence,SP-0102,RS-0001,5.0,1,298.0,0.016779,845.888564
50.0,residence,SP-0102,SP-0219,5.0,1,298.0,0.016779,62.098062
50.0,residence,SP-0105,SP-0204,5.0,1,174.0,0.028736,58.857635
50.0,residence,SP-0105,SP-0219,5.0,1,174.0,0.028736,62.892146
50.0,residence,SP-0201,BA-0002,5.0,1,2990.0,0.001672,1469.898515
50.0,residence,SP-0201,BA-0008,5.0,1,2990.0,0.001672,1056.925994
50.0,residence,SP-0201,MG-0020,5.0,1,2990.0,0.001672,401.32973
50.0,residence,SP-0201,PA-0001,5.0,1,2990.0,0.001672,2474.75354
50.0,residence,SP-0201,PE-0001,5.0,1,2990.0,0.001672,2113.361717
50.0,residence,SP-0201,SC-0025,5.0,1,2990.0,0.001672,348.634924
50.0,residence,SP-0201,SP-0005,5.0,1,2990.0,0.001672,411.826156
50.0,residence,SP-0201,SP-0104,5.0,1,2990.0,0.001672,52.24592
50.0,residence,SP-0201,SP-0213,5.0,1,2990.0,0.001672,284.829121
50.0,residence,SP-0202,DF-0006,5.0,1,3526.0,0.001418,649.730256
50.0,residence,SP-0202,SP-0216,5.0,1,3526.0,0.001418,142.214885
50.0,residence,SP-0204,SP-0102,5.0,1,2263.0,0.002209,83.395583
50.0,residence,SP-0205,PR-0015,5.0,1,903.0,0.005537,410.74485
50.0,residence,SP-0205,SP-0206,5.0,1,903.0,0.005537,181.367151
50.0,residence,SP-0206,PR-0010,5.0,1,10469.0,0.000478,536.798159
50.0,residence,SP-0206,SP-0201,5.0,1,10469.0,0.000478,232.722366
50.0,residence,SP-0206,SP-0203,5.0,1,10469.0,0.000478,76.715834
50.0,residence,SP-0207,PR-0003,5.0,1,5129.0,0.000975,389.261962
50.0,residence,SP-0207,SP-0204,5.0,1,5129.0,0.000975,134.982183
50.0,residence,SP-0208,MG-0013,5.0,1,3345.0,0.001495,94.96807
50.0,residence,SP-0208,SP-0013,5.0,1,3345.0,0.001495,54.584605
50.0,residence,SP-0208,SP-0216,5.0,1,3345.0,0.001495,306.777986
50.0,residence,SP-0208,SP-0224,5.0,1,3345.0,0.001495,338.626432
50.0,residence,SP-0209,GO-0003,5.0,1,8140.0,0.000614,633.244005
50.0,residence,SP-0209,SP-0211,5.0,1,8140.0,0.000614,59.357213
50.0,residence,SP-0210,MG-0011,5.0,1,2614.0,0.001913,267.460205
50.0,residence,SP-0211,SP-0213,5.0,1,8153.0,0.000613,341.285816
50.0,residence,SP-0212,SP-0210,5.0,1,3883.0,0.001288,87.695829
50.0,residence,SP-0212,SP-0219,5.0,1,3883.0,0.001288,110.148043
50.0,residence,SP-0213,GO-0015,5.0,1,5216.0,0.000959,469.354925
50.0,residence,SP-0213,MG-0022,5.0,1,5216.0,0.000959,210.49519
50.0,residence,SP-0214,SP-0102,5.0,1,3856.0,0.001297,174.700954
50.0,residence,SP-0215,SP-0203,5.0,1,14290.0,0.00035,164.56051
50.0,residence,SP-0216,BA-0020,5.0,1,18122.0,0.000276,1178.991256
50.0,residence,SP-0216,ES-0002,5.0,1,18122.0,0.000276,895.668063
50.0,residence,SP-0216,MA-0011,5.0,1,18122.0,0.000276,1994.137391
50.0,residence,SP-0219,MG-0002,5.0,1,2328.0,0.002148,520.66952
50.0,residence,SP-0219,MG-0005,5.0,1,2328.0,0.002148,409.288781
50.0,residence,SP-0220,SP-0201,5.0,1,1129.0,0.004429,133.71972
50.0,residence,SP-0221,RS-0003,5.0,1,1726.0,0.002897,1141.582803
50.0,residence,SP-0221,SP-0210,5.0,1,1726.0,0.002897,165.068224
50.0,residence,SP-0221,SP-0224,5.0,1,1726.0,0.002897,66.841103
50.0,residence,TO-0001,MA-0015,5.0,1,12047.0,0.000415,711.5672
50.0,residence,TO-0001,MG-0007,5.0,1,12047.0,0.000415,947.650738
50.0,residence,TO-0002,BA-0016,5.0,1,6464.0,0.000774,902.491002
50.0,residence,TO-0002,PA-0012,5.0,1,6464.0,0.000774,83.830838
50.0,residence,TO-0002,SP-0215,5.0,1,6464.0,0.000774,1332.974524
50.0,transfer,GO-0002,GO-0001,69.0,15,83.0,0.831325,324.427514
50.0,transfer,MG-0019,MG-0017,56.0,9,58.0,0.965517,198.008441
50.0,transfer,GO-0006,GO-0001,46.0,6,53.0,0.867925,189.392391
50.0,transfer,MG-0030,MG-0006,37.0,11,62.0,0.596774,122.674871
50.0,transfer,PA-0011,PA-0001,37.0,6,39.0,0.948718,521.570801
50.0,transfer,MS-0008,MS-0001,31.0,3,31.0,1.0,295.944924
50.0,transfer,PA-0008,PA-0001,28.0,6,33.0,0.848485,223.041989
50.0,transfer,GO-0018,GO-0001,25.0,6,37.0,0.675676,150.324364
50.0,transfer,AM-0007,AM-0001,21.0,4,21.0,1.0,93.825721
50.0,transfer,PA-0010,PA-0001,21.0,1,45.0,0.466667,357.39652
50.0,transfer,ES-0002,ES-0001,20.0,7,26.0,0.769231,120.804112
50.0,transfer,BA-0012,BA-0001,19.0,7,29.0,0.655172,228.652414
50.0,transfer,BA-0016,BA-0001,18.0,7,18.0,1.0,297.149533
50.0,transfer,CE-0013,CE-0011,18.0,4,18.0,1.0,66.685675
50.0,transfer,PA-0004,PA-0001,18.0,3,28.0,0.642857,249.518584
50.0,transfer,PE-0004,PE-0001,16.0,6,30.0,0.533333,127.113336
50.0,transfer,PE-0006,PE-0001,16.0,4,30.0,0.533333,240.187018
50.0,transfer,PE-0007,PE-0008,16.0,1,33.0,0.484848,212.855542
50.0,transfer,PI-0013,PI-0010,16.0,1,21.0,0.761905,294.516822
50.0,transfer,PR-0019,PR-0017,16.0,2,21.0,0.761905,122.674264
50.0,transfer,ES-0004,ES-0003,14.0,1,14.0,1.0,122.990438
50.0,transfer,MG-0009,MG-0002,14.0,4,14.0,1.0,118.317423
50.0,transfer,PA-0005,PA-0001,14.0,7,23.0,0.608696,231.840034
50.0,transfer,PA-0006,PA-0001,14.0,5,14.0,1.0,76.484823
50.0,transfer,PI-0006,PI-0004,13.0,4,13.0,1.0,129.919587
50.0,transfer,PI-0010,PI-0004,13.0,5,13.0,1.0,189.025848
50.0,transfer,BA-0013,BA-0006,12.0,4,17.0,0.705882,175.759116
50.0,transfer,GO-0002,GO-0018,12.0,3,83.0,0.144578,236.351275
50.0,transfer,GO-0007,GO-0001,12.0,4,14.0,0.857143,170.031191
50.0,transfer,PE-0006,PE-0004,12.0,2,30.0,0.4,120.423384
50.0,transfer,TO-0003,TO-0001,12.0,3,12.0,1.0,190.695169
50.0,transfer,GO-0015,GO-0001,11.0,4,13.0,0.846154,190.49213
50.0,transfer,PI-0009,PI-0004,11.0,3,11.0,1.0,266.204268
50.0,transfer,SP-0211,SP-0216,11.0,3,20.0,0.55,99.963975
50.0,transfer,MG-0016,MG-0023,10.0,1,18.0,0.555556,99.618454
50.0,transfer,MG-0024,MG-0023,10.0,3,29.0,0.344828,67.985232
50.0,transfer,MG-0028,MG-0007,10.0,3,28.0,0.357143,222.354817
50.0,transfer,PA-0007,PA-0001,10.0,3,10.0,1.0,82.944599
